,0,1
0,0.0,0.5061626434326172
1,0.0,0.2819008231163025
2,0.0,0.5261696577072144
3,0.0,0.28965094685554504
4,0.0,0.4794647693634033
5,0.0,0.2885071933269501
6,0.0,0.4883144795894623
7,0.0,0.36195433139801025
8,0.0,0.2884621024131775
9,0.0,0.36818358302116394
10,0.0,0.16805611550807953
11,0.0,0.28806838393211365
12,0.0,0.4566129446029663
13,0.0,0.3112369775772095
14,0.0,0.2519216537475586
15,0.0,0.3806837797164917
16,0.0,0.03217347711324692
17,0.0,0.2733854353427887
18,0.0,0.24237078428268433
19,0.0,0.1625712811946869
20,0.0,0.39140480756759644
21,0.0,0.1039167270064354
22,0.0,0.03127744793891907
23,1.0,0.4749813675880432
24,0.0,0.458359956741333
25,0.0,0.3534366488456726
26,0.0,0.2912869155406952
27,0.0,0.13043326139450073
28,1.0,0.35350754857063293
29,0.0,0.3873453736305237
30,0.0,0.7944034337997437
31,0.0,0.5826616287231445
32,0.0,0.6545029878616333
33,1.0,0.5561195015907288
34,0.0,0.34761813282966614
35,0.0,0.2640581429004669
36,0.0,0.18012651801109314
37,0.0,0.48305681347846985
38,1.0,0.7501142621040344
39,0.0,0.426973432302475
40,0.0,0.24978412687778473
41,0.0,0.5629773139953613
42,0.0,0.6466179490089417
43,0.0,0.2131299078464508
44,1.0,0.42796146869659424
45,1.0,0.5183786153793335
46,0.0,0.49271494150161743
47,1.0,0.686707079410553
48,0.0,0.5364267826080322
49,0.0,0.7539294362068176
50,0.0,0.43292948603630066
51,0.0,0.621671736240387
52,0.0,0.5621906518936157
53,0.0,0.7322620749473572
54,1.0,0.6224648952484131
55,0.0,0.3432244658470154
56,0.0,0.14663861691951752
57,0.0,0.1986606866121292
58,0.0,0.6394796967506409
59,0.0,0.14182616770267487
60,0.0,0.11479916423559189
61,0.0,0.61149662733078
62,0.0,0.16228395700454712
63,0.0,0.1648937165737152
64,0.0,0.48260849714279175
65,0.0,0.5971466898918152
66,0.0,0.5063803195953369
67,0.0,0.2753569781780243
68,0.0,0.3758547604084015
69,0.0,0.575896680355072
70,0.0,0.288858562707901
71,0.0,0.44751566648483276
72,0.0,0.44072526693344116
73,0.0,0.8413748145103455
74,0.0,0.5874406695365906
75,0.0,0.636164665222168
76,0.0,0.2740423083305359
77,0.0,0.41711661219596863
78,0.0,0.594795823097229
79,0.0,0.3650398850440979
80,0.0,0.15820340812206268
81,0.0,0.15482904016971588
82,0.0,0.6755595207214355
83,0.0,0.37461093068122864
84,0.0,0.6631393432617188
85,0.0,0.05564926937222481
86,0.0,0.5111815333366394
87,0.0,0.17607381939888
88,0.0,0.484294593334198
89,0.0,0.4733596444129944
90,0.0,0.6243739724159241
91,0.0,0.6055281758308411
92,0.0,0.5949281454086304
93,0.0,0.6666966080665588
94,0.0,0.6958912014961243
95,0.0,0.7250862717628479
96,0.0,0.31483012437820435
97,0.0,0.5482636094093323
98,0.0,0.3533599376678467
99,0.0,0.5144906044006348
100,0.0,0.33827415108680725
101,0.0,0.7119802236557007
102,0.0,0.23005251586437225
103,0.0,0.12399102747440338
104,0.0,0.13344749808311462
105,1.0,0.40486231446266174
106,1.0,0.4601958394050598
107,1.0,0.2668358385562897
108,1.0,0.7639650106430054
109,1.0,0.6906470060348511
110,1.0,0.15648463368415833
111,1.0,0.8250060677528381
112,1.0,0.8770970702171326
113,1.0,0.48704999685287476
114,1.0,0.7387386560440063
115,1.0,0.454609751701355
116,1.0,0.5574286580085754
