,0,1
0,0.0,0.5643086433410645
1,0.0,0.3276686370372772
2,0.0,0.48727598786354065
3,0.0,0.27453213930130005
4,0.0,0.26804986596107483
5,0.0,0.2664269208908081
6,0.0,0.26190951466560364
7,0.0,0.2690480947494507
8,0.0,0.42583712935447693
9,0.0,0.30285900831222534
10,0.0,0.11475184559822083
11,0.0,0.23582758009433746
12,0.0,0.6026217341423035
13,0.0,0.35803914070129395
14,0.0,0.398658812046051
15,0.0,0.24945075809955597
16,0.0,0.06409475952386856
17,0.0,0.512790322303772
18,0.0,0.26074084639549255
19,0.0,0.2872135043144226
20,0.0,0.3865927755832672
21,0.0,0.06823127716779709
22,0.0,0.09888778626918793
23,1.0,0.478842169046402
24,0.0,0.5254103541374207
25,0.0,0.6331887245178223
26,0.0,0.28928640484809875
27,0.0,0.16413752734661102
28,1.0,0.4695243835449219
29,0.0,0.4176633358001709
30,0.0,0.8279064297676086
31,0.0,0.6751188039779663
32,0.0,0.43893536925315857
33,1.0,0.5232972502708435
34,0.0,0.27671104669570923
35,0.0,0.14172989130020142
36,0.0,0.3339185416698456
37,0.0,0.31884437799453735
38,1.0,0.7523691654205322
39,0.0,0.42756563425064087
40,0.0,0.10740126669406891
41,0.0,0.6337153315544128
42,0.0,0.5384371280670166
43,0.0,0.4672524631023407
44,1.0,0.6436159014701843
45,1.0,0.4635477662086487
46,0.0,0.5148873925209045
47,1.0,0.5996276140213013
48,0.0,0.46916744112968445
49,0.0,0.40869832038879395
50,0.0,0.41640859842300415
51,0.0,0.5924279689788818
52,0.0,0.6706197261810303
53,0.0,0.79776930809021
54,1.0,0.3406219780445099
55,0.0,0.4697861671447754
56,0.0,0.31759172677993774
57,0.0,0.14218297600746155
58,0.0,0.6961541771888733
59,0.0,0.1875912994146347
60,0.0,0.13739047944545746
61,0.0,0.5963925123214722
62,0.0,0.13245071470737457
63,0.0,0.11976595968008041
64,0.0,0.4219070076942444
65,0.0,0.5157063603401184
66,0.0,0.42142027616500854
67,0.0,0.18948319554328918
68,0.0,0.39134252071380615
69,0.0,0.49596908688545227
70,0.0,0.4042891263961792
71,0.0,0.44328293204307556
72,0.0,0.3817926347255707
73,0.0,0.7737216949462891
74,0.0,0.5564854741096497
75,0.0,0.7022528648376465
76,0.0,0.18930667638778687
77,0.0,0.5158349871635437
78,0.0,0.5502158403396606
79,0.0,0.3029409646987915
80,0.0,0.23614922165870667
81,0.0,0.3791959583759308
82,0.0,0.4406273663043976
83,0.0,0.3057137429714203
84,0.0,0.5550605654716492
85,0.0,0.1336052119731903
86,0.0,0.5497793555259705
87,0.0,0.20726245641708374
88,0.0,0.50870680809021
89,0.0,0.5375755429267883
90,0.0,0.6871213912963867
91,0.0,0.5581367611885071
92,0.0,0.5475677847862244
93,0.0,0.6309327483177185
94,0.0,0.8217067122459412
95,0.0,0.7578858733177185
96,0.0,0.19119736552238464
97,0.0,0.5281891226768494
98,0.0,0.5520461797714233
99,0.0,0.659532368183136
100,0.0,0.4978819489479065
101,0.0,0.44228774309158325
102,0.0,0.19107697904109955
103,0.0,0.2071254849433899
104,0.0,0.15865270793437958
105,1.0,0.6913700699806213
106,1.0,0.6281839609146118
107,1.0,0.2323448657989502
108,1.0,0.6198875904083252
109,1.0,0.5291033983230591
110,1.0,0.2844364643096924
111,1.0,0.8851706385612488
112,1.0,0.8061894178390503
113,1.0,0.6913723945617676
114,1.0,0.6459447741508484
115,1.0,0.6368116140365601
116,1.0,0.629185676574707
117,0.0,0.8240166306495667
118,0.0,0.3581538498401642
119,0.0,0.7345216870307922
120,0.0,0.1920461803674698
121,0.0,0.15622995793819427
122,0.0,0.44962796568870544
123,0.0,0.4604620933532715
124,0.0,0.48807400465011597
125,0.0,0.5747042298316956
126,0.0,0.6074627041816711
127,0.0,0.5300306081771851
128,0.0,0.2442616969347
129,0.0,0.3893021047115326
130,0.0,0.6359196305274963
131,0.0,0.11547322571277618
132,0.0,0.17759591341018677
133,0.0,0.5271676182746887
134,0.0,0.3458195924758911
135,0.0,0.10754163563251495
136,0.0,0.5381575226783752
137,0.0,0.35978150367736816
138,0.0,0.3688603937625885
139,0.0,0.5410671234130859
140,0.0,0.6707379221916199
141,0.0,0.5192797780036926
142,0.0,0.539908230304718
143,0.0,0.09001859277486801
144,0.0,0.2598615288734436
145,0.0,0.7963610291481018
146,0.0,0.3158571124076843
147,0.0,0.26941978931427
148,0.0,0.521985650062561
149,0.0,0.42056360840797424
150,0.0,0.32954350113868713
151,0.0,0.5685328841209412
152,0.0,0.15018725395202637
153,0.0,0.7814069986343384
154,0.0,0.13316136598587036
155,0.0,0.7258784174919128
156,0.0,0.5562552809715271
157,0.0,0.579893171787262
158,0.0,0.5071470141410828
159,0.0,0.3275458514690399
160,0.0,0.46397146582603455
161,0.0,0.7353301644325256
162,0.0,0.7752408981323242
163,0.0,0.43746161460876465
164,0.0,0.18902455270290375
165,0.0,0.23170866072177887
166,0.0,0.13595257699489594
167,0.0,0.6040874719619751
168,0.0,0.1539018154144287
169,0.0,0.5090736150741577
170,0.0,0.5861333012580872
171,1.0,0.20709340274333954
172,0.0,0.5187824964523315
173,0.0,0.5035256743431091
174,0.0,0.6166095733642578
175,0.0,0.7713690400123596
176,0.0,0.5983964800834656
177,0.0,0.12862209975719452
178,0.0,0.8056656718254089
179,0.0,0.4288041591644287
180,0.0,0.43636810779571533
181,0.0,0.3134078085422516
182,0.0,0.6509028673171997
183,0.0,0.5814101696014404
184,0.0,0.4213578701019287
185,0.0,0.47445768117904663
